,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count,datetime_hour,datetime_month
8208,2012-07-03 09:00:00,3,0,1,1,32.8,37.12,49,11.0014,272,9,7
8209,2012-07-03 10:00:00,3,0,1,1,33.62,37.12,43,15.0013,209,10,7
8210,2012-07-03 11:00:00,3,0,1,1,35.26,37.88,34,12.998,217,11,7
8211,2012-07-03 12:00:00,3,0,1,1,36.08,37.88,28,12.998,272,12,7
8212,2012-07-03 13:00:00,3,0,1,1,36.9,38.635,25,8.9981,283,13,7
8213,2012-07-03 14:00:00,3,0,1,1,36.9,38.635,25,12.998,310,14,7
8214,2012-07-03 15:00:00,3,0,1,2,36.9,38.635,24,0.0,401,15,7
8215,2012-07-03 16:00:00,3,0,1,2,36.9,38.635,24,12.998,527,16,7
8216,2012-07-03 17:00:00,3,0,1,2,35.26,37.12,30,11.0014,722,17,7
8217,2012-07-03 18:00:00,3,0,1,2,35.26,37.12,30,0.0,627,18,7
8218,2012-07-03 19:00:00,3,0,1,2,34.44,37.12,36,8.9981,497,19,7
8219,2012-07-03 20:00:00,3,0,1,3,31.16,34.85,55,32.9975,376,20,7
8220,2012-07-03 21:00:00,3,0,1,2,28.7,32.575,70,19.0012,196,21,7
8221,2012-07-03 22:00:00,3,0,1,1,27.88,31.82,79,12.998,177,22,7
8222,2012-07-03 23:00:00,3,0,1,1,27.06,30.305,83,0.0,171,23,7
8223,2012-07-04 00:00:00,3,1,0,1,27.88,31.82,79,6.0032,159,0,7
8224,2012-07-04 01:00:00,3,1,0,1,27.88,31.82,74,0.0,123,1,7
8225,2012-07-04 02:00:00,3,1,0,1,27.06,30.305,83,8.9981,93,2,7
8226,2012-07-04 03:00:00,3,1,0,1,27.88,31.82,74,12.998,32,3,7
8227,2012-07-04 04:00:00,3,1,0,1,27.88,31.82,69,16.9979,16,4,7
8228,2012-07-04 05:00:00,3,1,0,1,27.06,31.06,69,0.0,19,5,7
8229,2012-07-04 06:00:00,3,1,0,1,27.06,31.06,69,0.0,32,6,7
8230,2012-07-04 07:00:00,3,1,0,1,27.88,31.82,65,0.0,72,7,7
8231,2012-07-04 08:00:00,3,1,0,1,28.7,32.575,61,7.0015,153,8,7
8232,2012-07-04 09:00:00,3,1,0,1,31.16,34.85,52,0.0,293,9,7
8233,2012-07-04 10:00:00,3,1,0,1,32.8,36.365,46,0.0,447,10,7
8234,2012-07-04 11:00:00,3,1,0,1,33.62,37.88,46,8.9981,485,11,7
8235,2012-07-04 12:00:00,3,1,0,1,35.26,39.395,41,15.0013,494,12,7
8236,2012-07-04 13:00:00,3,1,0,1,36.9,40.91,35,0.0,499,13,7
8237,2012-07-04 14:00:00,3,1,0,1,36.9,40.91,37,11.0014,547,14,7
8238,2012-07-04 15:00:00,3,1,0,1,37.72,42.425,35,19.9995,454,15,7
8239,2012-07-04 16:00:00,3,1,0,1,37.72,42.425,35,16.9979,389,16,7
8240,2012-07-04 17:00:00,3,1,0,1,37.72,42.425,35,19.9995,414,17,7
8241,2012-07-04 18:00:00,3,1,0,1,36.9,42.425,42,12.998,430,18,7
8242,2012-07-04 19:00:00,3,1,0,1,35.26,40.15,47,15.0013,432,19,7
8243,2012-07-04 20:00:00,3,1,0,1,35.26,40.15,47,15.0013,551,20,7
8244,2012-07-04 21:00:00,3,1,0,1,34.44,40.15,53,8.9981,584,21,7
8245,2012-07-04 22:00:00,3,1,0,1,33.62,39.395,56,15.0013,502,22,7
8246,2012-07-04 23:00:00,3,1,0,2,31.98,34.85,43,6.0032,183,23,7
8247,2012-07-05 00:00:00,3,0,1,1,30.34,33.335,51,7.0015,88,0,7
8248,2012-07-05 01:00:00,3,0,1,1,30.34,33.335,51,19.0012,30,1,7
8249,2012-07-05 02:00:00,3,0,1,1,30.34,33.335,51,0.0,18,2,7
8250,2012-07-05 03:00:00,3,0,1,1,29.52,33.335,54,12.998,7,3,7
8251,2012-07-05 04:00:00,3,0,1,1,29.52,33.335,58,0.0,7,4,7
8252,2012-07-05 05:00:00,3,0,1,1,29.52,34.09,62,0.0,29,5,7
8253,2012-07-05 06:00:00,3,0,1,1,29.52,33.335,58,0.0,133,6,7
8254,2012-07-05 07:00:00,3,0,1,1,31.16,34.85,55,0.0,343,7,7
8255,2012-07-05 08:00:00,3,0,1,1,32.8,37.12,49,8.9981,550,8,7
8256,2012-07-05 09:00:00,3,0,1,1,34.44,39.395,49,19.9995,293,9,7
8257,2012-07-05 10:00:00,3,0,1,1,35.26,39.395,44,23.9994,186,10,7
8258,2012-07-05 11:00:00,3,0,1,1,36.9,40.91,35,19.9995,244,11,7
8259,2012-07-05 12:00:00,3,0,1,1,36.9,40.91,35,23.9994,276,12,7
8260,2012-07-05 13:00:00,3,0,1,1,37.72,41.665,33,15.0013,310,13,7
8261,2012-07-05 14:00:00,3,0,1,1,37.72,41.665,33,22.0028,241,14,7
8262,2012-07-05 15:00:00,3,0,1,1,37.72,41.665,33,23.9994,254,15,7
8263,2012-07-05 16:00:00,3,0,1,1,37.72,41.665,33,16.9979,433,16,7
8264,2012-07-05 17:00:00,3,0,1,1,37.72,42.425,35,11.0014,689,17,7
8265,2012-07-05 18:00:00,3,0,1,2,36.9,41.665,39,22.0028,607,18,7
8266,2012-07-05 19:00:00,3,0,1,2,36.08,40.15,39,16.9979,503,19,7
8267,2012-07-05 20:00:00,3,0,1,2,35.26,39.395,41,15.0013,321,20,7
8268,2012-07-05 21:00:00,3,0,1,1,34.44,38.635,47,12.998,323,21,7
8269,2012-07-05 22:00:00,3,0,1,1,33.62,40.15,59,8.9981,225,22,7
8270,2012-07-05 23:00:00,3,0,1,1,32.8,37.88,55,11.0014,131,23,7
8271,2012-07-06 00:00:00,3,0,1,1,31.98,37.12,62,8.9981,102,0,7
8272,2012-07-06 01:00:00,3,0,1,1,31.98,36.365,55,15.0013,29,1,7
8273,2012-07-06 02:00:00,3,0,1,1,31.16,35.605,62,8.9981,17,2,7
8274,2012-07-06 03:00:00,3,0,1,2,30.34,34.85,70,12.998,7,3,7
8275,2012-07-06 04:00:00,3,0,1,1,30.34,34.85,66,15.0013,6,4,7
8276,2012-07-06 05:00:00,3,0,1,1,30.34,34.85,66,12.998,35,5,7
8277,2012-07-06 06:00:00,3,0,1,1,30.34,34.85,66,12.998,131,6,7
8278,2012-07-06 07:00:00,3,0,1,1,31.98,34.85,46,8.9981,353,7,7
8279,2012-07-06 08:00:00,3,0,1,1,32.8,35.605,41,11.0014,585,8,7
8280,2012-07-06 09:00:00,3,0,1,1,33.62,36.365,36,8.9981,304,9,7
8281,2012-07-06 10:00:00,3,0,1,1,35.26,37.12,30,0.0,210,10,7
8282,2012-07-06 11:00:00,3,0,1,1,34.44,36.365,32,6.0032,233,11,7
8283,2012-07-06 12:00:00,3,0,1,1,36.08,37.88,28,7.0015,331,12,7
8284,2012-07-06 13:00:00,3,0,1,1,36.9,39.395,27,7.0015,293,13,7
8285,2012-07-06 14:00:00,3,0,1,1,36.9,40.15,31,11.0014,275,14,7
8286,2012-07-06 15:00:00,3,0,1,1,37.72,40.91,29,12.998,285,15,7
8287,2012-07-06 16:00:00,3,0,1,1,37.72,40.91,29,7.0015,369,16,7
8288,2012-07-06 17:00:00,3,0,1,1,37.72,40.91,29,0.0,576,17,7
8289,2012-07-06 18:00:00,3,0,1,1,36.9,40.15,33,16.9979,560,18,7
8290,2012-07-06 19:00:00,3,0,1,1,36.08,39.395,35,15.0013,418,19,7
8291,2012-07-06 20:00:00,3,0,1,1,35.26,38.635,39,7.0015,336,20,7
8292,2012-07-06 21:00:00,3,0,1,1,33.62,38.635,52,8.9981,300,21,7
8293,2012-07-06 22:00:00,3,0,1,1,32.8,37.88,55,12.998,288,22,7
8294,2012-07-06 23:00:00,3,0,1,1,32.8,39.395,63,7.0015,164,23,7
8295,2012-07-07 00:00:00,3,0,0,1,31.98,37.88,66,8.9981,150,0,7
8296,2012-07-07 01:00:00,3,0,0,1,31.16,36.365,70,11.0014,71,1,7
8297,2012-07-07 02:00:00,3,0,0,1,31.16,37.12,72,11.0014,58,2,7
8298,2012-07-07 03:00:00,3,0,0,1,30.34,35.605,74,8.9981,31,3,7
8299,2012-07-07 04:00:00,3,0,0,1,30.34,35.605,74,11.0014,16,4,7
8300,2012-07-07 05:00:00,3,0,0,1,30.34,35.605,74,12.998,14,5,7
8301,2012-07-07 06:00:00,3,0,0,1,30.34,35.605,74,7.0015,31,6,7
8302,2012-07-07 07:00:00,3,0,0,1,31.98,37.88,66,7.0015,71,7,7
8303,2012-07-07 08:00:00,3,0,0,1,33.62,41.665,63,12.998,152,8,7
8304,2012-07-07 09:00:00,3,0,0,1,34.44,41.665,59,11.0014,256,9,7
8305,2012-07-07 10:00:00,3,0,0,1,37.72,43.18,37,15.0013,325,10,7
8306,2012-07-07 11:00:00,3,0,0,1,38.54,43.94,38,12.998,367,11,7
8307,2012-07-07 12:00:00,3,0,0,1,39.36,43.18,31,23.9994,342,12,7
8308,2012-07-07 13:00:00,3,0,0,2,39.36,43.18,31,16.9979,360,13,7
8309,2012-07-07 14:00:00,3,0,0,2,39.36,43.18,30,8.9981,308,14,7
8310,2012-07-07 15:00:00,3,0,0,1,39.36,42.425,26,0.0,306,15,7
8311,2012-07-07 16:00:00,3,0,0,1,41.0,43.18,19,11.0014,294,16,7
8312,2012-07-07 17:00:00,3,0,0,1,39.36,42.425,26,8.9981,279,17,7
8313,2012-07-07 18:00:00,3,0,0,1,38.54,41.665,29,6.0032,277,18,7
8314,2012-07-07 19:00:00,3,0,0,1,37.72,41.665,33,8.9981,287,19,7
8315,2012-07-07 20:00:00,3,0,0,1,36.9,40.91,37,11.0014,276,20,7
8316,2012-07-07 21:00:00,3,0,0,1,36.08,39.395,37,12.998,201,21,7
8317,2012-07-07 22:00:00,3,0,0,1,34.44,41.665,59,12.998,220,22,7
8318,2012-07-07 23:00:00,3,0,0,1,34.44,40.91,56,11.0014,148,23,7
8319,2012-07-08 00:00:00,3,0,0,1,33.62,39.395,56,8.9981,147,0,7
8320,2012-07-08 01:00:00,3,0,0,1,33.62,39.395,56,7.0015,124,1,7
8321,2012-07-08 02:00:00,3,0,0,1,33.62,38.635,52,7.0015,70,2,7
8322,2012-07-08 03:00:00,3,0,0,1,32.8,38.635,59,7.0015,35,3,7
8323,2012-07-08 04:00:00,3,0,0,1,31.98,37.88,66,7.0015,13,4,7
8324,2012-07-08 05:00:00,3,0,0,1,31.98,37.12,62,0.0,6,5,7
8325,2012-07-08 06:00:00,3,0,0,1,31.98,38.635,70,8.9981,21,6,7
8326,2012-07-08 07:00:00,3,0,0,1,32.8,40.15,66,0.0,52,7,7
8327,2012-07-08 08:00:00,3,0,0,1,34.44,40.15,53,8.9981,130,8,7
8328,2012-07-08 09:00:00,3,0,0,1,35.26,40.91,50,7.0015,242,9,7
8329,2012-07-08 10:00:00,3,0,0,1,36.9,43.18,45,0.0,319,10,7
8330,2012-07-08 11:00:00,3,0,0,1,37.72,44.695,42,19.9995,389,11,7
8331,2012-07-08 12:00:00,3,0,0,1,37.72,44.695,42,12.998,376,12,7
8332,2012-07-08 13:00:00,3,0,0,1,38.54,43.94,38,16.9979,337,13,7
8333,2012-07-08 14:00:00,3,0,0,1,39.36,45.455,36,11.0014,312,14,7
8334,2012-07-08 15:00:00,3,0,0,3,37.72,44.695,42,19.0012,298,15,7
8335,2012-07-08 16:00:00,3,0,0,2,32.8,40.15,66,15.0013,291,16,7
8336,2012-07-08 17:00:00,3,0,0,1,31.98,37.12,59,0.0,270,17,7
8337,2012-07-08 18:00:00,3,0,0,1,31.98,37.12,62,7.0015,253,18,7
8338,2012-07-08 19:00:00,3,0,0,1,31.98,37.12,62,11.0014,250,19,7
8339,2012-07-08 20:00:00,3,0,0,1,31.16,36.365,70,6.0032,285,20,7
8340,2012-07-08 21:00:00,3,0,0,1,31.16,36.365,70,8.9981,207,21,7
8341,2012-07-08 22:00:00,3,0,0,3,30.34,34.85,70,6.0032,122,22,7
8342,2012-07-08 23:00:00,3,0,0,3,27.88,31.82,83,6.0032,123,23,7
8343,2012-07-09 00:00:00,3,0,1,2,27.88,31.82,89,6.0032,39,0,7
8344,2012-07-09 01:00:00,3,0,1,3,28.7,33.335,89,7.0015,18,1,7
8345,2012-07-09 02:00:00,3,0,1,3,28.7,33.335,89,12.998,5,2,7
8346,2012-07-09 03:00:00,3,0,1,3,28.7,33.335,89,12.998,5,3,7
8347,2012-07-09 04:00:00,3,0,1,3,27.06,29.545,89,26.0027,2,4,7
8348,2012-07-09 05:00:00,3,0,1,2,27.06,30.305,83,15.0013,28,5,7
8349,2012-07-09 06:00:00,3,0,1,3,26.24,28.79,89,16.9979,92,6,7
8350,2012-07-09 07:00:00,3,0,1,3,27.06,30.305,83,15.0013,230,7,7
8351,2012-07-09 08:00:00,3,0,1,2,27.06,30.305,83,11.0014,455,8,7
8352,2012-07-09 09:00:00,3,0,1,2,27.06,30.305,83,11.0014,363,9,7
8353,2012-07-09 10:00:00,3,0,1,2,27.06,30.305,83,12.998,175,10,7
8354,2012-07-09 11:00:00,3,0,1,2,29.52,34.09,62,8.9981,216,11,7
8355,2012-07-09 12:00:00,3,0,1,2,30.34,34.09,58,8.9981,266,12,7
8356,2012-07-09 13:00:00,3,0,1,2,31.16,34.85,55,16.9979,255,13,7
8357,2012-07-09 14:00:00,3,0,1,2,30.34,34.09,55,16.9979,242,14,7
8358,2012-07-09 15:00:00,3,0,1,2,31.16,34.09,45,15.0013,280,15,7
8359,2012-07-09 16:00:00,3,0,1,1,31.98,34.85,40,19.0012,413,16,7
8360,2012-07-09 17:00:00,3,0,1,1,31.98,34.85,40,11.0014,849,17,7
8361,2012-07-09 18:00:00,3,0,1,1,31.16,34.09,48,8.9981,872,18,7
8362,2012-07-09 19:00:00,3,0,1,1,30.34,34.09,55,11.0014,631,19,7
8363,2012-07-09 20:00:00,3,0,1,2,30.34,34.09,55,7.0015,447,20,7
8364,2012-07-09 21:00:00,3,0,1,2,30.34,34.09,55,6.0032,331,21,7
8365,2012-07-09 22:00:00,3,0,1,2,29.52,33.335,58,7.0015,224,22,7
8366,2012-07-09 23:00:00,3,0,1,2,28.7,32.575,65,7.0015,131,23,7
8367,2012-07-10 00:00:00,3,0,1,1,28.7,32.575,70,6.0032,69,0,7
8368,2012-07-10 01:00:00,3,0,1,1,28.7,33.335,74,8.9981,15,1,7
8369,2012-07-10 02:00:00,3,0,1,1,28.7,33.335,74,8.9981,16,2,7
8370,2012-07-10 03:00:00,3,0,1,1,27.88,31.82,79,0.0,3,3,7
8371,2012-07-10 04:00:00,3,0,1,1,27.88,31.82,79,8.9981,4,4,7
8372,2012-07-10 05:00:00,3,0,1,1,27.06,30.305,83,8.9981,42,5,7
8373,2012-07-10 06:00:00,3,0,1,2,27.88,31.82,79,7.0015,187,6,7
8374,2012-07-10 07:00:00,3,0,1,2,28.7,33.335,74,7.0015,520,7,7
8375,2012-07-10 08:00:00,3,0,1,1,29.52,34.85,74,8.9981,649,8,7
8376,2012-07-10 09:00:00,3,0,1,1,30.34,34.85,66,8.9981,331,9,7
8377,2012-07-10 10:00:00,3,0,1,1,31.16,35.605,62,12.998,190,10,7
8378,2012-07-10 11:00:00,3,0,1,1,32.8,36.365,46,12.998,249,11,7
8379,2012-07-10 12:00:00,3,0,1,1,32.8,35.605,41,8.9981,272,12,7
8380,2012-07-10 13:00:00,3,0,1,1,33.62,36.365,38,12.998,280,13,7
8381,2012-07-10 14:00:00,3,0,1,1,33.62,36.365,38,11.0014,242,14,7
8382,2012-07-10 15:00:00,3,0,1,1,32.8,35.605,41,15.0013,265,15,7
8383,2012-07-10 16:00:00,3,0,1,1,32.8,36.365,43,15.0013,435,16,7
8384,2012-07-10 17:00:00,3,0,1,1,31.98,35.605,49,12.998,872,17,7
8385,2012-07-10 18:00:00,3,0,1,3,28.7,33.335,74,15.0013,819,18,7
8386,2012-07-10 19:00:00,3,0,1,3,28.7,33.335,74,15.0013,414,19,7
8387,2012-07-10 20:00:00,3,0,1,3,26.24,28.79,83,15.0013,84,20,7
8388,2012-07-10 21:00:00,3,0,1,3,26.24,28.79,89,7.0015,90,21,7
8389,2012-07-10 22:00:00,3,0,1,2,26.24,28.79,83,8.9981,139,22,7
8390,2012-07-10 23:00:00,3,0,1,2,26.24,28.79,89,7.0015,103,23,7
8391,2012-07-11 00:00:00,3,0,1,2,27.06,30.305,83,8.9981,44,0,7
8392,2012-07-11 01:00:00,3,0,1,1,26.24,28.79,89,0.0,14,1,7
8393,2012-07-11 02:00:00,3,0,1,1,26.24,28.79,89,0.0,5,2,7
8394,2012-07-11 03:00:00,3,0,1,1,26.24,28.79,89,8.9981,5,3,7
8395,2012-07-11 04:00:00,3,0,1,1,26.24,28.79,89,8.9981,7,4,7
8396,2012-07-11 05:00:00,3,0,1,1,26.24,28.79,89,0.0,41,5,7
8397,2012-07-11 06:00:00,3,0,1,1,26.24,28.79,89,8.9981,185,6,7
8398,2012-07-11 07:00:00,3,0,1,2,27.06,30.305,83,7.0015,497,7,7
8399,2012-07-11 08:00:00,3,0,1,2,27.88,31.82,79,11.0014,674,8,7
8400,2012-07-11 09:00:00,3,0,1,2,28.7,33.335,74,8.9981,328,9,7
8401,2012-07-11 10:00:00,3,0,1,2,29.52,34.09,62,8.9981,195,10,7
8402,2012-07-11 11:00:00,3,0,1,2,31.16,35.605,58,8.9981,229,11,7
8403,2012-07-11 12:00:00,3,0,1,2,31.98,34.85,43,0.0,292,12,7
8404,2012-07-11 13:00:00,3,0,1,2,32.8,35.605,42,11.0014,273,13,7
8405,2012-07-11 14:00:00,3,0,1,1,32.8,35.605,41,15.0013,241,14,7
8406,2012-07-11 15:00:00,3,0,1,1,32.8,35.605,41,16.9979,276,15,7
8407,2012-07-11 16:00:00,3,0,1,1,32.8,35.605,38,12.998,411,16,7
8408,2012-07-11 17:00:00,3,0,1,1,32.8,34.85,31,15.0013,830,17,7
8409,2012-07-11 18:00:00,3,0,1,1,31.98,34.09,38,16.9979,814,18,7
8410,2012-07-11 19:00:00,3,0,1,1,30.34,33.335,48,15.0013,633,19,7
8411,2012-07-11 20:00:00,3,0,1,1,30.34,33.335,51,11.0014,483,20,7
8412,2012-07-11 21:00:00,3,0,1,1,29.52,33.335,58,15.0013,391,21,7
8413,2012-07-11 22:00:00,3,0,1,1,29.52,33.335,58,16.9979,244,22,7
8414,2012-07-11 23:00:00,3,0,1,2,28.7,32.575,58,16.9979,152,23,7
8415,2012-07-12 00:00:00,3,0,1,2,27.88,31.82,61,0.0,56,0,7
8416,2012-07-12 01:00:00,3,0,1,2,27.06,31.06,61,0.0,21,1,7
8417,2012-07-12 02:00:00,3,0,1,2,27.06,31.06,65,6.0032,9,2,7
8418,2012-07-12 03:00:00,3,0,1,1,26.24,30.305,69,7.0015,10,3,7
8419,2012-07-12 04:00:00,3,0,1,1,26.24,30.305,73,7.0015,5,4,7
8420,2012-07-12 05:00:00,3,0,1,1,25.42,29.545,73,7.0015,44,5,7
8421,2012-07-12 06:00:00,3,0,1,1,26.24,30.305,73,6.0032,178,6,7
8422,2012-07-12 07:00:00,3,0,1,1,26.24,30.305,73,8.9981,512,7,7
8423,2012-07-12 08:00:00,3,0,1,1,27.88,31.82,65,8.9981,702,8,7
8424,2012-07-12 09:00:00,3,0,1,1,29.52,33.335,58,7.0015,327,9,7
8425,2012-07-12 10:00:00,3,0,1,1,30.34,33.335,48,11.0014,214,10,7
8426,2012-07-12 11:00:00,3,0,1,1,31.16,34.09,45,7.0015,215,11,7
8427,2012-07-12 12:00:00,3,0,1,1,31.98,34.09,35,8.9981,292,12,7
8428,2012-07-12 13:00:00,3,0,1,1,32.8,34.85,33,15.0013,277,13,7
8429,2012-07-12 14:00:00,3,0,1,1,31.98,34.09,33,15.0013,209,14,7
8430,2012-07-12 15:00:00,3,0,1,1,32.8,35.605,36,12.998,271,15,7
8431,2012-07-12 16:00:00,3,0,1,1,32.8,35.605,36,12.998,439,16,7
8432,2012-07-12 17:00:00,3,0,1,1,31.16,34.09,43,15.0013,795,17,7
8433,2012-07-12 18:00:00,3,0,1,1,31.16,34.09,45,8.9981,825,18,7
8434,2012-07-12 19:00:00,3,0,1,1,30.34,33.335,48,15.0013,629,19,7
8435,2012-07-12 20:00:00,3,0,1,1,30.34,33.335,48,15.0013,514,20,7
8436,2012-07-12 21:00:00,3,0,1,1,29.52,33.335,48,15.0013,373,21,7
8437,2012-07-12 22:00:00,3,0,1,1,29.52,33.335,51,11.0014,318,22,7
8438,2012-07-12 23:00:00,3,0,1,2,28.7,32.575,51,15.0013,211,23,7
8439,2012-07-13 00:00:00,3,0,1,2,28.7,32.575,54,11.0014,95,0,7
8440,2012-07-13 01:00:00,3,0,1,2,27.88,31.82,54,7.0015,59,1,7
8441,2012-07-13 02:00:00,3,0,1,2,27.06,31.06,61,6.0032,17,2,7
8442,2012-07-13 03:00:00,3,0,1,2,27.88,31.82,61,0.0,9,3,7
8443,2012-07-13 04:00:00,3,0,1,2,27.06,31.06,61,0.0,11,4,7
8444,2012-07-13 05:00:00,3,0,1,2,27.06,31.82,56,6.0032,34,5,7
8445,2012-07-13 06:00:00,3,0,1,2,28.7,32.575,54,0.0,127,6,7
8446,2012-07-13 07:00:00,3,0,1,2,28.7,32.575,54,0.0,380,7,7
8447,2012-07-13 08:00:00,3,0,1,2,28.7,32.575,54,0.0,713,8,7
8448,2012-07-13 09:00:00,3,0,1,2,29.52,33.335,51,0.0,414,9,7
8449,2012-07-13 10:00:00,3,0,1,2,30.34,33.335,48,0.0,268,10,7
8450,2012-07-13 11:00:00,3,0,1,2,31.16,34.09,45,8.9981,288,11,7
8451,2012-07-13 12:00:00,3,0,1,2,31.16,34.09,40,7.0015,379,12,7
8452,2012-07-13 13:00:00,3,0,1,2,32.8,35.605,38,8.9981,374,13,7
8453,2012-07-13 14:00:00,3,0,1,2,32.8,35.605,38,0.0,369,14,7
8454,2012-07-13 15:00:00,3,0,1,2,32.8,35.605,36,7.0015,353,15,7
8455,2012-07-13 16:00:00,3,0,1,2,32.8,35.605,36,15.0013,492,16,7
8456,2012-07-13 17:00:00,3,0,1,2,32.8,35.605,36,11.0014,835,17,7
8457,2012-07-13 18:00:00,3,0,1,1,31.98,34.85,46,12.998,631,18,7
8458,2012-07-13 19:00:00,3,0,1,1,30.34,33.335,51,11.0014,488,19,7
8459,2012-07-13 20:00:00,3,0,1,1,30.34,33.335,48,8.9981,389,20,7
8460,2012-07-13 21:00:00,3,0,1,1,29.52,33.335,54,0.0,299,21,7
8461,2012-07-13 22:00:00,3,0,1,1,30.34,33.335,45,0.0,263,22,7
8462,2012-07-13 23:00:00,3,0,1,2,29.52,32.575,45,8.9981,212,23,7
8463,2012-07-14 00:00:00,3,0,0,2,29.52,33.335,48,6.0032,191,0,7
8464,2012-07-14 01:00:00,3,0,0,2,28.7,32.575,51,7.0015,118,1,7
8465,2012-07-14 02:00:00,3,0,0,2,28.7,32.575,54,7.0015,101,2,7
8466,2012-07-14 03:00:00,3,0,0,2,28.7,32.575,54,7.0015,40,3,7
8467,2012-07-14 04:00:00,3,0,0,3,27.06,31.06,61,7.0015,9,4,7
8468,2012-07-14 05:00:00,3,0,0,2,26.24,30.305,73,7.0015,5,5,7
8469,2012-07-14 06:00:00,3,0,0,2,26.24,29.545,78,6.0032,35,6,7
8470,2012-07-14 07:00:00,3,0,0,1,26.24,29.545,78,19.0012,48,7,7
8471,2012-07-14 08:00:00,3,0,0,1,25.42,29.545,78,19.0012,151,8,7
8472,2012-07-14 09:00:00,3,0,0,1,27.06,31.06,74,12.998,282,9,7
8473,2012-07-14 10:00:00,3,0,0,2,29.52,34.09,70,6.0032,401,10,7
8474,2012-07-14 11:00:00,3,0,0,2,29.52,34.09,70,7.0015,439,11,7
8475,2012-07-14 12:00:00,3,0,0,2,30.34,34.85,66,6.0032,499,12,7
8476,2012-07-14 13:00:00,3,0,0,2,31.16,35.605,62,6.0032,591,13,7
8477,2012-07-14 14:00:00,3,0,0,1,32.8,37.88,55,7.0015,632,14,7
8478,2012-07-14 15:00:00,3,0,0,1,32.8,37.88,55,11.0014,560,15,7
8479,2012-07-14 16:00:00,3,0,0,2,29.52,34.85,79,23.9994,566,16,7
8480,2012-07-14 17:00:00,3,0,0,3,28.7,33.335,79,11.0014,458,17,7
8481,2012-07-14 18:00:00,3,0,0,1,29.52,34.85,79,8.9981,351,18,7
8482,2012-07-14 19:00:00,3,0,0,1,29.52,35.605,84,6.0032,431,19,7
8483,2012-07-14 20:00:00,3,0,0,1,29.52,35.605,84,6.0032,356,20,7
8484,2012-07-14 21:00:00,3,0,0,1,28.7,33.335,84,15.0013,269,21,7
8485,2012-07-14 22:00:00,3,0,0,1,28.7,33.335,79,12.998,225,22,7
8486,2012-07-14 23:00:00,3,0,0,2,27.88,31.82,83,6.0032,211,23,7
8487,2012-07-15 00:00:00,3,0,0,1,27.88,31.82,89,11.0014,187,0,7
8488,2012-07-15 01:00:00,3,0,0,2,27.88,31.82,89,8.9981,168,1,7
8489,2012-07-15 02:00:00,3,0,0,2,27.88,31.82,89,11.0014,115,2,7
8490,2012-07-15 03:00:00,3,0,0,2,27.88,31.82,89,11.0014,57,3,7
8491,2012-07-15 04:00:00,3,0,0,2,27.88,31.82,89,7.0015,19,4,7
8492,2012-07-15 05:00:00,3,0,0,1,27.88,31.82,89,8.9981,9,5,7
8493,2012-07-15 06:00:00,3,0,0,1,27.88,31.82,83,8.9981,15,6,7
8494,2012-07-15 07:00:00,3,0,0,1,28.7,33.335,79,6.0032,47,7,7
8495,2012-07-15 08:00:00,3,0,0,2,28.7,33.335,84,8.9981,133,8,7
8496,2012-07-15 09:00:00,3,0,0,2,29.52,34.85,79,0.0,221,9,7
8497,2012-07-15 10:00:00,3,0,0,1,31.16,36.365,66,8.9981,382,10,7
8498,2012-07-15 11:00:00,3,0,0,1,33.62,38.635,52,11.0014,451,11,7
8499,2012-07-15 12:00:00,3,0,0,1,34.44,38.635,47,7.0015,489,12,7
8500,2012-07-15 13:00:00,3,0,0,1,35.26,39.395,41,7.0015,480,13,7
8501,2012-07-15 14:00:00,3,0,0,1,36.9,40.91,37,16.9979,476,14,7
8502,2012-07-15 15:00:00,3,0,0,1,35.26,40.15,47,8.9981,489,15,7
8503,2012-07-15 16:00:00,3,0,0,1,35.26,39.395,41,15.0013,495,16,7
8504,2012-07-15 17:00:00,3,0,0,1,32.8,38.635,59,32.9975,436,17,7
8505,2012-07-15 18:00:00,3,0,0,3,29.52,34.85,79,23.9994,312,18,7
8506,2012-07-15 19:00:00,3,0,0,1,29.52,35.605,84,15.0013,312,19,7
8507,2012-07-15 20:00:00,3,0,0,1,29.52,34.85,79,16.9979,294,20,7
8508,2012-07-15 21:00:00,3,0,0,1,29.52,34.85,79,6.0032,223,21,7
8509,2012-07-15 22:00:00,3,0,0,1,29.52,34.85,74,7.0015,130,22,7
8510,2012-07-15 23:00:00,3,0,0,1,29.52,34.85,79,8.9981,91,23,7
8511,2012-07-16 00:00:00,3,0,1,3,29.52,34.85,79,7.0015,43,0,7
8512,2012-07-16 01:00:00,3,0,1,2,28.7,33.335,74,12.998,11,1,7
8513,2012-07-16 02:00:00,3,0,1,1,28.7,33.335,74,7.0015,15,2,7
8514,2012-07-16 03:00:00,3,0,1,1,27.88,31.82,79,6.0032,6,3,7
8515,2012-07-16 04:00:00,3,0,1,1,27.88,31.82,79,7.0015,12,4,7
8516,2012-07-16 05:00:00,3,0,1,1,27.06,30.305,78,7.0015,50,5,7
8517,2012-07-16 06:00:00,3,0,1,1,27.88,31.82,79,8.9981,140,6,7
8518,2012-07-16 07:00:00,3,0,1,1,29.52,34.09,70,6.0032,483,7,7
